"Kinase.Gene","mS","Enrichment","m","z.score","p.value","FDR","Line","Drug","lgpadj"
"DYRK1A",0.210405613892699,10.0513821661455,2,0.517960832100938,0.302242798699293,0.433380785662612,"HCT116","Abexinostat",0.363130347436327
"CLK4",0.365931722414936,4.44952789896564,1,0.520837428442477,0.301240013571864,0.44514713428712,"PSC1","Panobinostat",0.351496418125863
"NEK2",0.266607379325227,5.23323915912668,1,0.522277200783676,0.300738670484722,0.469117267202622,"HCT116","Vorinostat",0.328718581308218
"ATR",0.331135830826636,2.55202486165749,2,0.523144287013292,0.300436924180398,0.462488057679151,"PSC1","Belinostat",0.334899477089289
"CAMK4",0.455161170240391,7.5941584818211,1,0.526284397047286,0.299345311156629,0.43383378428497,"A549","Panobinostat",0.362676630843662
"PRKCG",0.267867970583799,2.06958716503723,2,0.527236870052599,0.29901455387354,0.489921344218948,"PC9","TSA",0.309873639387143
"TTK",0.289994774608613,12.9728730360969,2,0.530461417599708,0.297896026370125,0.451497233858171,"A549","Vorinostat",0.345344906089817
"PAK2",0.371524366671677,4.51753136826077,1,0.531105138433593,0.297672961828335,0.44514713428712,"PSC1","Panobinostat",0.351496418125863
"DYRK2",0.50392163782831,13.4425603538521,1,0.532211317034568,0.297289822828416,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"HIPK2",0.231137611286523,7.66139068056799,3,0.532974684504808,0.297025552295358,0.479073471444125,"A549","CUDC101",0.319597877408219
"TTK",0.196491645677611,8.10495566007914,2,0.533096069907682,0.296983539730318,0.456355690589235,"HCT116","TSA",0.340696529606074
"MAP3K8",0.198218190689286,35.612982668655,3,0.534915615247094,0.296354104987137,0.451072379685896,"HCT116","Belinostat",0.345753765048708
"MAPKAPK2",0.20821844828106,6.63483520059219,4,0.535359535988803,0.296200632489061,0.498455373176598,"H292","Belinostat",0.302373718096003
"PRKG2",0.341749985033917,61.4007031933011,1,0.538924116581404,0.294969607901737,0.451072379685896,"HCT116","Belinostat",0.345753765048708
"PRKCI",0.242968810440459,5.53793311337185,2,0.540052159045875,0.294580531091035,0.446849013574094,"PSC1","TSA",0.349839196439806
"CAMK4",0.438479210099379,7.35984285761796,1,0.540284745546978,0.29450033837483,0.43955274384303,"A549","Belinostat",0.356989004581994
"PRKCG",0.251383957039424,1.45622035983601,2,0.540811736554443,0.294318676206734,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"SMG1",0.389284923615772,12.4044787365785,1,0.541763532318316,0.293990708297289,0.498455373176598,"H292","Belinostat",0.302373718096003
"CAMK2B",0.517527275044596,9.65401993691032,1,0.542240919235758,0.293826274907406,0.426522011962363,"PC9","Abexinostat",0.370058550833837
"CAMK4",0.517527275044596,9.65401993691032,1,0.542240919235758,0.293826274907406,0.426522011962363,"PC9","Abexinostat",0.370058550833837
"EGFR",0.394778853655689,19.8739349807314,1,0.542255247969763,0.293821340108779,0.465393153485543,"H292","Abexinostat",0.332180010016457
"DYRK1A",0.182633646400038,3.58491783886021,2,0.543292653938174,0.293464160675626,0.469117267202622,"HCT116","Vorinostat",0.328718581308218
"MAPK8",0.180803261287411,8.08820695600276,6,0.543941808702592,0.293240758692954,0.451497233858171,"A549","Vorinostat",0.345344906089817
"CSNK2B",0.294122686953802,9.46297853274824,1,0.546936143889062,0.292211301569813,0.422591331305591,"PSC1","Vorinostat",0.374079415955643
"TTK",0.331771606503885,5.56876319845276,2,0.548895875643798,0.291538454369687,0.43955274384303,"A549","Belinostat",0.356989004581994
"IRAK1",0.407610828364892,11.137221843504,1,0.550490593857599,0.290991463342924,0.477713635076737,"H292","TSA",0.320832362748303
"MAPK9",0.407610828364892,11.137221843504,1,0.550490593857599,0.290991463342924,0.477713635076737,"H292","TSA",0.320832362748303
"NEK6",0.407610828364892,11.137221843504,1,0.550490593857599,0.290991463342924,0.477713635076737,"H292","TSA",0.320832362748303
"SMG1",0.41157771145338,11.2456096828579,1,0.556376475312499,0.288976758637945,0.477713635076737,"H292","TSA",0.320832362748303
"ATM",0.302361232169396,8.26146874717281,2,0.557661191460648,0.28853788150016,0.477713635076737,"H292","TSA",0.320832362748303
"RPS6KB1",0.297140728793039,3.61306736119592,2,0.557966503195076,0.288433628915349,0.44514713428712,"PSC1","Panobinostat",0.351496418125863
"DYRK1A",0.257772862586032,9.74220491576633,2,0.559489485039946,0.28791385270886,0.430488966235033,"HCT116","CUDC101",0.366037975370952
"MAP3K2",0.289500634619694,5.68261111721019,1,0.559929651201032,0.287763711483226,0.469117267202622,"HCT116","Vorinostat",0.328718581308218
"PRKCD",0.229706961840427,10.9734356273393,2,0.561176021913531,0.287338773660698,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"NEK2",0.355887678700818,63.9407598741904,1,0.561587723633032,0.287198473271132,0.451072379685896,"HCT116","Belinostat",0.345753765048708
"RPS6KB1",0.247283439564461,7.87963258246527,3,0.566057045523586,0.285677501044463,0.498455373176598,"H292","Belinostat",0.302373718096003
"ATR",0.331764662687235,13.5060580514934,3,0.56666835778541,0.285469761314744,0.4843740064602,"PC9","Belinostat",0.314819170966224
"CDK1",0.0291723853997738,0.544185405942865,52,0.566734822172739,0.285447179331292,0.426522011962363,"PC9","Abexinostat",0.370058550833837
"CHEK2",0.539207980814494,14.3838551101215,1,0.566898222242362,0.285391666033627,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"CAMK2B",0.323700433956378,8.95966966932982,2,0.566939464622799,0.285377655221053,0.479548000866295,"A549","TSA",0.319167915150258
"MAPKAPK2",0.181127345141245,239.378870928735,4,0.568103413701483,0.284982374967071,0.440589180102925,"H292","Vorinostat",0.355966172367487
"MAPK3",0.0915539577422967,16.4490932894961,17,0.568346356343317,0.284899903937183,0.451072379685896,"HCT116","Belinostat",0.345753765048708
"DAPK3",0.253824534971613,5.7853651859977,2,0.569498654113208,0.284508891913914,0.446849013574094,"PSC1","TSA",0.349839196439806
"ILK",0.253824534971613,5.7853651859977,2,0.569498654113208,0.284508891913914,0.446849013574094,"PSC1","TSA",0.349839196439806
"MAP3K12",0.253824534971613,5.7853651859977,2,0.569498654113208,0.284508891913914,0.446849013574094,"PSC1","TSA",0.349839196439806
"MYLK",0.253824534971613,5.7853651859977,2,0.569498654113208,0.284508891913914,0.446849013574094,"PSC1","TSA",0.349839196439806
"AURKB",0.215688050884472,7.07800240827726,5,0.57077069380609,0.284077545463456,0.482151214903747,"H292","Panobinostat",0.316816734584745
"MAPK13",0.212950525957591,8.78385727151283,2,0.572845827558467,0.283374543354243,0.456355690589235,"HCT116","TSA",0.340696529606074
"PRKCB",0.212950525957591,8.78385727151283,2,0.572845827558467,0.283374543354243,0.456355690589235,"HCT116","TSA",0.340696529606074
"PRKCE",0.311048091483822,2.39721101958736,3,0.576806897170617,0.282034954892758,0.462488057679151,"PSC1","Belinostat",0.334899477089289
"CAMK2B",0.296853414676567,63.4266718966561,2,0.577232222466215,0.281891296249409,0.473004039469347,"A549","Abexinostat",0.325135150357841
"PRKCD",0.218515659898449,7.17079300714692,5,0.579484437391218,0.281131172255893,0.482151214903747,"H292","Panobinostat",0.316816734584745
"UHMK1",0.310858548895651,10.0014310537795,1,0.581734665991011,0.280372708744677,0.416964541210032,"PSC1","Vorinostat",0.37990087598929
"CDK3",0.234152143224319,7.51194545798822,3,0.585213710604245,0.279202013510441,0.477345377937206,"HCT116","Panobinostat",0.321167278286225
"SRC",0.370887216501349,66.6356602658778,1,0.585632920726467,0.279061110256593,0.451072379685896,"HCT116","Belinostat",0.345753765048708
"DAPK1",0.349805699867087,7.97304215725614,1,0.586792979659124,0.278671376159085,0.446849013574094,"PSC1","TSA",0.349839196439806
"PAK4",0.383470664847013,7.15331079571471,2,0.586850903991779,0.278651922814363,0.426522011962363,"PC9","Abexinostat",0.370058550833837
"CDK4",0.314921287884656,2.43312798459114,2,0.589679183475433,0.277702876863773,0.489921344218948,"PC9","TSA",0.309873639387143
"CSNK2A1",0.0268878139985761,0.510260776156501,25,0.589820078556834,0.277655639997045,0.475981097137791,"H292","CUDC101",0.322410294279002
"CHEK2",0.5696366680193,10.6260752138708,1,0.59171408993079,0.277021029909735,0.426522011962363,"PC9","Abexinostat",0.370058550833837
"NEK2",0.353842955764557,16.9035925866592,1,0.593342573753788,0.27647595612297,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"STK24",0.347879026639528,6.60183911384743,1,0.59376730351385,0.276333880306014,0.475981097137791,"H292","CUDC101",0.322410294279002
"IKBKE",0.461559063957098,15.1464865710172,1,0.594106614779986,0.276220403463741,0.482151214903747,"H292","Panobinostat",0.316816734584745
"PRKG2",0.323997459327305,13.364359755705,1,0.59470134582863,0.276021561035014,0.456355690589235,"HCT116","TSA",0.340696529606074
"AURKA",0.311919040541954,3.79276348044039,2,0.59633689378718,0.275475094509165,0.44514713428712,"PSC1","Panobinostat",0.351496418125863
"PAK4",0.459556835126691,4.0079618294341,1,0.597239127265536,0.275173869714556,0.394076159097389,"PSC1","Abexinostat",0.404419838378852
"AURKB",0.205097813944223,10.3250226836432,5,0.599068119341724,0.274563730095419,0.465393153485543,"H292","Abexinostat",0.332180010016457
"PLK1",0.217172545918829,5.93384339645496,5,0.599102752174499,0.274552183253839,0.477713635076737,"H292","TSA",0.320832362748303
"IRAK1",0.460935691209947,4.01998733341437,1,0.599626824287427,0.274377482998326,0.394076159097389,"PSC1","Abexinostat",0.404419838378852
"NEK6",0.460935691209947,4.01998733341437,1,0.599626824287427,0.274377482998326,0.394076159097389,"PSC1","Abexinostat",0.404419838378852
"PAK4",0.35725643071291,8.14286497935049,1,0.601083849776289,0.273892069818716,0.446849013574094,"PSC1","TSA",0.349839196439806
"OXSR1",0.435549136679858,93.0608536781162,1,0.601922231648524,0.273612952501406,0.467029005131711,"A549","Abexinostat",0.330656146462848
"CDK7",0.208900901995576,6.85527585488707,6,0.602335946303855,0.273475268909521,0.482151214903747,"H292","Panobinostat",0.316816734584745
"DAPK1",0.40643758937754,15.3608034665191,1,0.602543111996604,0.273406337379481,0.430488966235033,"HCT116","CUDC101",0.366037975370952
"DAPK3",0.40643758937754,15.3608034665191,1,0.602543111996604,0.273406337379481,0.430488966235033,"HCT116","CUDC101",0.366037975370952
"ILK",0.40643758937754,15.3608034665191,1,0.602543111996604,0.273406337379481,0.430488966235033,"HCT116","CUDC101",0.366037975370952
"MAP3K12",0.40643758937754,15.3608034665191,1,0.602543111996604,0.273406337379481,0.430488966235033,"HCT116","CUDC101",0.366037975370952
"MYLK",0.40643758937754,15.3608034665191,1,0.602543111996604,0.273406337379481,0.430488966235033,"HCT116","CUDC101",0.366037975370952
"ROCK1",0.40643758937754,15.3608034665191,1,0.602543111996604,0.273406337379481,0.430488966235033,"HCT116","CUDC101",0.366037975370952
"ROCK1",0.27105046347809,12.1254021001661,3,0.603693876117199,0.273023593162173,0.433370782797101,"A549","Vorinostat",0.363140371506553
"MAPK8",0.110625121542281,0.453016893117486,4,0.605445284649468,0.272441584799956,0.464416470641493,"PC9","CUDC101",0.333092386302394
"PRKCA",0.184058857600033,3.64280134158718,2,0.607980622891167,0.271600162790274,0.437578040050997,"PSC1","CUDC101",0.358944481290671
"PAK4",0.324467734021428,10.4392872015905,1,0.610031955430564,0.270920319778449,0.408139702523378,"PSC1","Vorinostat",0.389191156395213
"RPS6KA2",0.366127614500245,17.4904485999025,1,0.612791556165292,0.270007087384112,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"ATR",0.318861176156817,3.87717602027948,2,0.614361446226684,0.269488253266592,0.44514713428712,"PSC1","Panobinostat",0.351496418125863
"DAPK1",0.367833842391148,17.5719575875987,1,0.61549284375937,0.269114646940522,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"DAPK3",0.367833842391148,17.5719575875987,1,0.61549284375937,0.269114646940522,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"ILK",0.367833842391148,17.5719575875987,1,0.61549284375937,0.269114646940522,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"MAP3K12",0.367833842391148,17.5719575875987,1,0.61549284375937,0.269114646940522,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"MYLK",0.367833842391148,17.5719575875987,1,0.61549284375937,0.269114646940522,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"ROCK1",0.367833842391148,17.5719575875987,1,0.61549284375937,0.269114646940522,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"IRAK1",0.399221355852727,527.613085368981,1,0.624653275816457,0.26609932271956,0.435526839008302,"H292","Vorinostat",0.360985076766419
"MAPK9",0.399221355852727,527.613085368981,1,0.624653275816457,0.26609932271956,0.435526839008302,"H292","Vorinostat",0.360985076766419
"NEK6",0.399221355852727,527.613085368981,1,0.624653275816457,0.26609932271956,0.435526839008302,"H292","Vorinostat",0.360985076766419
"IRAK1",0.451962977983887,22.7526949707987,1,0.624963104802643,0.265997636751996,0.465393153485543,"H292","Abexinostat",0.332180010016457
"MAPK9",0.451962977983887,22.7526949707987,1,0.624963104802643,0.265997636751996,0.465393153485543,"H292","Abexinostat",0.332180010016457
"NEK6",0.451962977983887,22.7526949707987,1,0.624963104802643,0.265997636751996,0.465393153485543,"H292","Abexinostat",0.332180010016457
"SRC",0.471247612847031,3.63184986952379,1,0.627290813047892,0.265234312186177,0.462488057679151,"PSC1","Belinostat",0.334899477089289
"DYRK1A",0.2829962032923,50.8446719652589,2,0.628954695531937,0.26468935823598,0.445350348777998,"HCT116","Belinostat",0.351298203228592
"RIPK3",0.426721744223833,16.1274178846283,1,0.630776336491614,0.264093388969576,0.430488966235033,"HCT116","CUDC101",0.366037975370952
"DAPK1",0.528793310104035,3.0632009830198,1,0.632604224939108,0.263496063700968,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"DAPK3",0.528793310104035,3.0632009830198,1,0.632604224939108,0.263496063700968,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"ILK",0.528793310104035,3.0632009830198,1,0.632604224939108,0.263496063700968,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"MAP3K12",0.528793310104035,3.0632009830198,1,0.632604224939108,0.263496063700968,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"MYLK",0.528793310104035,3.0632009830198,1,0.632604224939108,0.263496063700968,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"ROCK1",0.528793310104035,3.0632009830198,1,0.632604224939108,0.263496063700968,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"RPS6KA1",0.12135140762556,2.38200810498396,5,0.633646329700007,0.263155829098527,0.443117752940945,"HCT116","Vorinostat",0.353480850171858
"MAPK8",0.241740395184347,4.05759561665881,6,0.636256149823569,0.262304740411051,0.432797381341872,"A549","Belinostat",0.363715375609933
"MAPK3",0.124317612534295,3.98829202229546,17,0.63927924792445,0.261320643019041,0.454098166557678,"HCT116","Panobinostat",0.342850251579524
"CHEK2",0.338704146555055,6.64842739010703,1,0.640854481229623,0.260808616058604,0.443117752940945,"HCT116","Vorinostat",0.353480850171858
"PDPK1",0.28999218981793,383.255233618284,2,0.642149134492669,0.260388177930931,0.435526839008302,"H292","Vorinostat",0.360985076766419
"IRAK1",0.500587901373171,16.4272538833019,1,0.64789469342428,0.258526531590463,0.482151214903747,"H292","Panobinostat",0.316816734584745
"MAPK9",0.500587901373171,16.4272538833019,1,0.64789469342428,0.258526531590463,0.482151214903747,"H292","Panobinostat",0.316816734584745
"NEK6",0.500587901373171,16.4272538833019,1,0.64789469342428,0.258526531590463,0.482151214903747,"H292","Panobinostat",0.316816734584745
"NEK2",0.303911283815069,6.01486093546642,1,0.649551671615468,0.257990929577316,0.431254683775038,"PSC1","CUDC101",0.365266175103349
"PRKCG",0.430881944318959,8.03772686290103,2,0.650508524992311,0.257681898437202,0.418576887012146,"PC9","Abexinostat",0.378224756217627
"RPS6KB2",0.486621098231893,21.7689223282332,1,0.650660419336401,0.257632859404683,0.433370782797101,"A549","Vorinostat",0.363140371506553
"CHEK2",0.550920502948494,3.19137968266953,1,0.652560507506592,0.257019826353455,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"GSK3B",0.198144778554173,6.50230373932583,8,0.653589927159564,0.256688017752197,0.482151214903747,"H292","Panobinostat",0.316816734584745
"CHEK2",0.505367301099703,13.9880074431542,1,0.654137693990814,0.256511549281484,0.461720788706672,"A549","TSA",0.33562057115529
"MAP3K2",0.638600464323228,11.9125346847959,1,0.657188997074265,0.255529699766583,0.418576887012146,"PC9","Abexinostat",0.378224756217627
"CHEK2",0.33560638765609,4.08078855555897,2,0.657838692930567,0.255320894188914,0.44514713428712,"PSC1","Panobinostat",0.351496418125863
"MAP3K2",0.534293055936212,2.18796397093188,1,0.664182833308957,0.253286649642146,0.464416470641493,"PC9","CUDC101",0.333092386302394
"PAK4",0.306627793492148,1.25566027331498,2,0.664603969089088,0.253151914968156,0.464416470641493,"PC9","CUDC101",0.333092386302394
"PRKDC",0.276636167431435,13.2153120270318,2,0.66624922886581,0.252625905772749,0.428984648000479,"HCT116","Abexinostat",0.367558249558812
"PLK4",0.447038160172659,5.43573744430671,1,0.669743266732665,0.251510732559675,0.44514713428712,"PSC1","Panobinostat",0.351496418125863
"CAMK2A",0.211163344077231,6.77443093875475,5,0.669942152720668,0.251447333528896,0.451752836509542,"HCT116","Panobinostat",0.345099111868139
"PRKAA1",0.229635069488223,7.53568669287636,6,0.672330241386231,0.250686740795126,0.482151214903747,"H292","Panobinostat",0.316816734584745
